Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
91508	2.0000	1.4184	1.4514
91509	0.0000	0.0000	0.0000
91510	2.0000	1.4184	1.4514
91511	2.0000	1.4184	1.4514
91512	0.0000	0.0000	0.0000
91513	2.0000	1.4184	1.4514
91514	2.0000	1.4184	1.4514
91515	2.0000	1.4184	1.4514
91516	0.0000	0.0000	0.0000
91517	2.0000	1.4184	1.4514
91518	2.0000	1.4184	1.4514
91519	2.0000	1.4184	1.4514
91520	0.0000	0.0000	0.0000
91521	0.0000	0.0000	0.0000
91522	2.0000	1.4184	1.4514
91523	0.0000	0.0000	0.0000
91524	0.0000	0.0000	0.0000
91525	2.0000	1.4184	1.4514
91526	2.0000	1.4184	1.4514
91527	2.0000	1.4184	1.4514
91528	0.0000	0.0000	0.0000
91529	0.0000	0.0000	0.0000
91530	2.0000	1.4184	1.4514
91531	2.0000	1.4184	1.4514
91532	2.0000	1.4184	1.4514
91533	0.0000	0.0000	0.0000
91534	2.0000	1.4184	1.4514
91535	2.0000	1.4184	1.4514
91536	0.0000	0.0000	0.0000
91537	2.0000	1.4184	1.4514
91538	2.0000	1.4184	1.4514
91539	0.0000	0.0000	0.0000
91540	2.0000	1.4184	1.4514
91541	2.0000	1.4184	1.4514
91542	2.0000	1.4184	1.4514
91543	0.0000	0.0000	0.0000
91544	2.0000	1.4184	1.4514
91545	2.0000	1.4184	1.4514
91546	2.0000	1.4184	1.4514
91547	0.0000	0.0000	0.0000
91548	2.0000	1.4184	1.4514
91549	2.0000	1.4184	1.4514
91550	2.0000	1.4184	1.4514
91551	2.0000	1.4184	1.4514
91552	2.0000	1.4184	1.4514
91553	2.0000	1.4184	1.4514
91554	2.0000	1.4184	1.4514
91555	2.0000	1.4184	1.4514
91556	0.0000	0.0000	0.0000
91557	2.0000	1.4184	1.4514
91558	2.0000	1.4184	1.4514
91559	2.0000	1.4184	1.4514
91560	2.0000	1.4184	1.4514
91561	2.0000	1.4184	1.4514
91562	2.0000	1.4184	1.4514
91563	0.0000	0.0000	0.0000
91564	2.0000	1.4184	1.4514
91565	2.0000	1.4184	1.4514
91566	2.0000	1.4184	1.4514
91567	0.0000	0.0000	0.0000
91568	0.0000	0.0000	0.0000
91569	2.0000	1.4184	1.4514
91570	2.0000	1.4184	1.4514
91571	0.0000	0.0000	0.0000
91572	2.0000	1.4184	1.4514
91573	0.0000	0.0000	0.0000
91574	0.0000	0.0000	0.0000
91575	2.0000	1.4184	1.4514
91576	2.0000	1.4184	1.4514
91577	0.0000	0.0000	0.0000
91578	2.0000	1.4184	1.4514
91579	0.0000	0.0000	0.0000
91580	2.0000	1.4184	1.4514
91581	0.0000	0.0000	0.0000
91582	2.0000	1.4184	1.4514
91583	2.0000	1.4184	1.4514
91584	2.0000	1.4184	1.4514
91585	2.0000	1.4184	1.4514
91586	0.0000	0.0000	0.0000
91587	2.0000	1.4184	1.4514
91588	2.0000	1.4184	1.4514
91589	2.0000	1.4184	1.4514
91590	2.0000	1.4184	1.4514
91591	2.0000	1.4184	1.4514
91592	0.0000	0.0000	0.0000
91593	0.0000	0.0000	0.0000
91594	0.0000	0.0000	0.0000
91595	2.0000	1.4184	1.4514
91596	0.0000	0.0000	0.0000
91597	2.0000	1.4184	1.4514
91598	2.0000	1.4184	1.4514
91599	0.0000	0.0000	0.0000
91600	2.0000	1.4184	1.4514
91601	2.0000	1.4184	1.4514
91602	2.0000	1.4184	1.4514
91603	2.0000	1.4184	1.4514
91604	2.0000	1.4184	1.4514
91605	2.0000	1.4184	1.4514
91606	0.0000	0.0000	0.0000
91607	2.0000	1.4184	1.4514
91608	2.0000	1.4184	1.4514
91609	2.0000	1.4184	1.4514
91610	0.0000	0.0000	0.0000
91611	0.0000	0.0000	0.0000
91612	0.0000	0.0000	0.0000
91613	2.0000	1.4184	1.4514
91614	2.0000	1.4184	1.4514
91615	0.0000	0.0000	0.0000
91616	2.0000	1.4184	1.4514
91617	2.0000	1.4184	1.4514
91618	0.0000	0.0000	0.0000
91619	2.0000	1.4184	1.4514
91620	0.0000	0.0000	0.0000
91621	2.0000	1.4184	1.4514
91622	2.0000	1.4184	1.4514
91623	2.0000	1.4184	1.4514
91624	2.0000	1.4184	1.4514
91625	2.0000	1.4184	1.4514
91626	2.0000	1.4184	1.4514
91627	2.0000	1.4184	1.4514
91628	0.0000	0.0000	0.0000
91629	2.0000	1.4184	1.4514
91630	2.0000	1.4184	1.4514
91631	2.0000	1.4184	1.4514
91632	0.0000	0.0000	0.0000
91633	2.0000	1.4184	1.4514
91634	2.0000	1.4184	1.4514
91635	2.0000	1.4184	1.4514
91636	0.0000	0.0000	0.0000
91637	2.0000	1.4184	1.4514
91638	2.0000	1.4184	1.4514
91639	0.0000	0.0000	0.0000
91640	0.0000	0.0000	0.0000
91641	0.0000	0.0000	0.0000
91642	2.0000	1.4184	1.4514
91643	2.0000	1.4184	1.4514
91644	0.0000	0.0000	0.0000
91645	2.0000	1.4184	1.4514
91646	0.0000	0.0000	0.0000
91647	2.0000	1.4184	1.4514
91648	0.0000	0.0000	0.0000
91649	2.0000	1.4184	1.4514
91650	2.0000	1.4184	1.4514
91651	0.0000	0.0000	0.0000
91652	2.0000	1.4184	1.4514
91653	2.0000	1.4184	1.4514
91654	0.0000	0.0000	0.0000
91655	2.0000	1.4184	1.4514
91656	0.0000	0.0000	0.0000
91657	2.0000	1.4184	1.4514
91658	0.0000	0.0000	0.0000
91659	2.0000	1.4184	1.4514
91660	2.0000	1.4184	1.4514
91661	2.0000	1.4184	1.4514
91662	0.0000	0.0000	0.0000
91663	2.0000	1.4184	1.4514
91664	2.0000	1.4184	1.4514
91665	2.0000	1.4184	1.4514
91666	2.0000	1.4184	1.4514
91667	0.0000	0.0000	0.0000
91668	2.0000	1.4184	1.4514
91669	0.0000	0.0000	0.0000
91670	0.0000	0.0000	0.0000
91671	2.0000	1.4184	1.4514
91672	2.0000	1.4184	1.4514
91673	2.0000	1.4184	1.4514
91674	2.0000	1.4184	1.4514
91675	2.0000	1.4184	1.4514
91676	2.0000	1.4184	1.4514
91677	2.0000	1.4184	1.4514
91678	2.0000	1.4184	1.4514
91679	2.0000	1.4184	1.4514
91680	2.0000	1.4184	1.4514
91681	2.0000	1.4184	1.4514
91682	2.0000	1.4184	1.4514
91683	2.0000	1.4184	1.4514
91684	2.0000	1.4184	1.4514
91685	2.0000	1.4184	1.4514
91686	2.0000	1.4184	1.4514
91687	2.0000	1.4184	1.4514
91688	2.0000	1.4184	1.4514
91689	2.0000	1.4184	1.4514
91690	2.0000	1.4184	1.4514
91691	0.0000	0.0000	0.0000
91692	0.0000	0.0000	0.0000
91693	2.0000	1.4184	1.4514
91694	2.0000	1.4184	1.4514
91695	0.0000	0.0000	0.0000
91696	2.0000	1.4184	1.4514
91697	2.0000	1.4184	1.4514
91698	2.0000	1.4184	1.4514
91699	0.0000	0.0000	0.0000
91700	2.0000	1.4184	1.4514
91701	2.0000	1.4184	1.4514
91702	2.0000	1.4184	1.4514
91703	2.0000	1.4184	1.4514
91704	2.0000	1.4184	1.4514
91705	2.0000	1.4184	1.4514
91706	2.0000	1.4184	1.4514
91707	2.0000	1.4184	1.4514
91708	2.0000	1.4184	1.4514
91709	0.0000	0.0000	0.0000
91710	2.0000	1.4184	1.4514
91711	2.0000	1.4184	1.4514
91712	0.0000	0.0000	0.0000
91713	0.0000	0.0000	0.0000
91714	0.0000	0.0000	0.0000
91715	2.0000	1.4184	1.4514
91716	0.0000	0.0000	0.0000
91717	0.0000	0.0000	0.0000
91718	0.0000	0.0000	0.0000
91719	2.0000	1.4184	1.4514
91720	2.0000	1.4184	1.4514
91721	2.0000	1.4184	1.4514
91722	0.0000	0.0000	0.0000
91723	2.0000	1.4184	1.4514
91724	2.0000	1.4184	1.4514
91725	2.0000	1.4184	1.4514
91726	2.0000	1.4184	1.4514
91727	2.0000	1.4184	1.4514
91728	2.0000	1.4184	1.4514
91729	2.0000	1.4184	1.4514
91730	2.0000	1.4184	1.4514
91731	0.0000	0.0000	0.0000
91732	0.0000	0.0000	0.0000
91733	2.0000	1.4184	1.4514
91734	0.0000	0.0000	0.0000
91735	2.0000	1.4184	1.4514
91736	2.0000	1.4184	1.4514
91737	0.0000	0.0000	0.0000
91738	0.0000	0.0000	0.0000
91739	2.0000	1.4184	1.4514
91740	2.0000	1.4184	1.4514
91741	2.0000	1.4184	1.4514
91742	0.0000	0.0000	0.0000
91743	0.0000	0.0000	0.0000
91744	2.0000	1.4184	1.4514
91745	2.0000	1.4184	1.4514
91746	0.0000	0.0000	0.0000
91747	2.0000	1.4184	1.4514
91748	2.0000	1.4184	1.4514
91749	2.0000	1.4184	1.4514
91750	2.0000	1.4184	1.4514
91751	2.0000	1.4184	1.4514
91752	0.0000	0.0000	0.0000
91753	0.0000	0.0000	0.0000
91754	2.0000	1.4184	1.4514
91755	2.0000	1.4184	1.4514
91756	2.0000	1.4184	1.4514
91757	0.0000	0.0000	0.0000
91758	2.0000	1.4184	1.4514
91759	0.0000	0.0000	0.0000
91760	0.0000	0.0000	0.0000
91761	2.0000	1.4184	1.4514
91762	2.0000	1.4184	1.4514
91763	2.0000	1.4184	1.4514
91764	0.0000	0.0000	0.0000
91765	2.0000	1.4184	1.4514
91766	2.0000	1.4184	1.4514
91767	2.0000	1.4184	1.4514
91768	2.0000	1.4184	1.4514
91769	2.0000	1.4184	1.4514
91770	2.0000	1.4184	1.4514
91771	2.0000	1.4184	1.4514
91772	0.0000	0.0000	0.0000
91773	2.0000	1.4184	1.4514
91774	2.0000	1.4184	1.4514
91775	2.0000	1.4184	1.4514
91776	0.0000	0.0000	0.0000
91777	0.0000	0.0000	0.0000
91778	2.0000	1.4184	1.4514
91779	0.0000	0.0000	0.0000
91780	2.0000	1.4184	1.4514
91781	2.0000	1.4184	1.4514
91782	2.0000	1.4184	1.4514
91783	2.0000	1.4184	1.4514
91784	2.0000	1.4184	1.4514
91785	2.0000	1.4184	1.4514
91786	2.0000	1.4184	1.4514
91787	0.0000	0.0000	0.0000
91788	2.0000	1.4184	1.4514
91789	2.0000	1.4184	1.4514
91790	2.0000	1.4184	1.4514
91791	2.0000	1.4184	1.4514
91792	0.0000	0.0000	0.0000
91793	2.0000	1.4184	1.4514
91794	0.0000	0.0000	0.0000
91795	2.0000	1.4184	1.4514
91796	2.0000	1.4184	1.4514
91797	0.0000	0.0000	0.0000
91798	2.0000	1.4184	1.4514
91799	2.0000	1.4184	1.4514
91800	2.0000	1.4184	1.4514
91801	2.0000	1.4184	1.4514
91802	0.0000	0.0000	0.0000
91803	0.0000	0.0000	0.0000
91804	2.0000	1.4184	1.4514
91805	2.0000	1.4184	1.4514
91806	2.0000	1.4184	1.4514
91807	2.0000	1.4184	1.4514
91808	2.0000	1.4184	1.4514
91809	2.0000	1.4184	1.4514
91810	2.0000	1.4184	1.4514
91811	2.0000	1.4184	1.4514
91812	0.0000	0.0000	0.0000
91813	2.0000	1.4184	1.4514
91814	2.0000	1.4184	1.4514
91815	2.0000	1.4184	1.4514
91816	0.0000	0.0000	0.0000
91817	2.0000	1.4184	1.4514
91818	2.0000	1.4184	1.4514
91819	2.0000	1.4184	1.4514
91820	0.0000	0.0000	0.0000
91821	2.0000	1.4184	1.4514
91822	2.0000	1.4184	1.4514
91823	2.0000	1.4184	1.4514
91824	2.0000	1.4184	1.4514
91825	2.0000	1.4184	1.4514
91826	2.0000	1.4184	1.4514
91827	0.0000	0.0000	0.0000
91828	2.0000	1.4184	1.4514
91829	2.0000	1.4184	1.4514
91830	0.0000	0.0000	0.0000
91831	2.0000	1.4184	1.4514
91832	0.0000	0.0000	0.0000
91833	2.0000	1.4184	1.4514
91834	2.0000	1.4184	1.4514
91835	2.0000	1.4184	1.4514
91836	2.0000	1.4184	1.4514
91837	0.0000	0.0000	0.0000
91838	0.0000	0.0000	0.0000
91839	0.0000	0.0000	0.0000
91840	2.0000	1.4184	1.4514
91841	0.0000	0.0000	0.0000
91842	2.0000	1.4184	1.4514
91843	0.0000	0.0000	0.0000
91844	0.0000	0.0000	0.0000
91845	0.0000	0.0000	0.0000
91846	0.0000	0.0000	0.0000
91847	0.0000	0.0000	0.0000
91848	2.0000	1.4184	1.4514
91849	0.0000	0.0000	0.0000
91850	2.0000	1.4184	1.4514
91851	0.0000	0.0000	0.0000
91852	2.0000	1.4184	1.4514
91853	2.0000	1.4184	1.4514
91854	2.0000	1.4184	1.4514
91855	2.0000	1.4184	1.4514
91856	2.0000	1.4184	1.4514
91857	2.0000	1.4184	1.4514
91858	2.0000	1.4184	1.4514
91859	2.0000	1.4184	1.4514
91860	0.0000	0.0000	0.0000
91861	2.0000	1.4184	1.4514
91862	2.0000	1.4184	1.4514
91863	2.0000	1.4184	1.4514
91864	2.0000	1.4184	1.4514
91865	2.0000	1.4184	1.4514
91866	2.0000	1.4184	1.4514
91867	2.0000	1.4184	1.4514
91868	0.0000	0.0000	0.0000
91869	2.0000	1.4184	1.4514
91870	0.0000	0.0000	0.0000
91871	0.0000	0.0000	0.0000
91872	2.0000	1.4184	1.4514
91873	0.0000	0.0000	0.0000
91874	2.0000	1.4184	1.4514
91875	2.0000	1.4184	1.4514
91876	0.0000	0.0000	0.0000
91877	2.0000	1.4184	1.4514
91878	2.0000	1.4184	1.4514
91879	2.0000	1.4184	1.4514
91880	2.0000	1.4184	1.4514
91881	2.0000	1.4184	1.4514
91882	0.0000	0.0000	0.0000
91883	2.0000	1.4184	1.4514
91884	2.0000	1.4184	1.4514
91885	0.0000	0.0000	0.0000
91886	2.0000	1.4184	1.4514
91887	2.0000	1.4184	1.4514
91888	0.0000	0.0000	0.0000
91889	2.0000	1.4184	1.4514
91890	2.0000	1.4184	1.4514
91891	0.0000	0.0000	0.0000
91892	0.0000	0.0000	0.0000
91893	0.0000	0.0000	0.0000
91894	0.0000	0.0000	0.0000
91895	0.0000	0.0000	0.0000
91896	2.0000	1.4184	1.4514
91897	0.0000	0.0000	0.0000
91898	0.0000	0.0000	0.0000
91899	2.0000	1.4184	1.4514
91900	2.0000	1.4184	1.4514
91901	2.0000	1.4184	1.4514
91902	2.0000	1.4184	1.4514
91903	2.0000	1.4184	1.4514
91904	2.0000	1.4184	1.4514
91905	2.0000	1.4184	1.4514
91906	0.0000	0.0000	0.0000
91907	2.0000	1.4184	1.4514
91908	2.0000	1.4184	1.4514
91909	2.0000	1.4184	1.4514
91910	2.0000	1.4184	1.4514
91911	2.0000	1.4184	1.4514
91912	0.0000	0.0000	0.0000
91913	2.0000	1.4184	1.4514
91914	2.0000	1.4184	1.4514
91915	2.0000	1.4184	1.4514
91916	2.0000	1.4184	1.4514
91917	0.0000	0.0000	0.0000
91918	2.0000	1.4184	1.4514
91919	2.0000	1.4184	1.4514
91920	0.0000	0.0000	0.0000
91921	0.0000	0.0000	0.0000
91922	2.0000	1.4184	1.4514
91923	2.0000	1.4184	1.4514
91924	2.0000	1.4184	1.4514
91925	2.0000	1.4184	1.4514
91926	0.0000	0.0000	0.0000
91927	2.0000	1.4184	1.4514
91928	0.0000	0.0000	0.0000
91929	2.0000	1.4184	1.4514
91930	2.0000	1.4184	1.4514
91931	2.0000	1.4184	1.4514
91932	2.0000	1.4184	1.4514
91933	2.0000	1.4184	1.4514
91934	2.0000	1.4184	1.4514
91935	2.0000	1.4184	1.4514
91936	2.0000	1.4184	1.4514
91937	0.0000	0.0000	0.0000
91938	2.0000	1.4184	1.4514
91939	0.0000	0.0000	0.0000
91940	2.0000	1.4184	1.4514
91941	0.0000	0.0000	0.0000
91942	2.0000	1.4184	1.4514
91943	2.0000	1.4184	1.4514
91944	2.0000	1.4184	1.4514
91945	0.0000	0.0000	0.0000
91946	2.0000	1.4184	1.4514
91947	0.0000	0.0000	0.0000
91948	2.0000	1.4184	1.4514
91949	0.0000	0.0000	0.0000
91950	2.0000	1.4184	1.4514
91951	0.0000	0.0000	0.0000
91952	0.0000	0.0000	0.0000
91953	2.0000	1.4184	1.4514
91954	2.0000	1.4184	1.4514
91955	0.0000	0.0000	0.0000
91956	2.0000	1.4184	1.4514
91957	0.0000	0.0000	0.0000
91958	2.0000	1.4184	1.4514
91959	0.0000	0.0000	0.0000
91960	0.0000	0.0000	0.0000
91961	0.0000	0.0000	0.0000
91962	0.0000	0.0000	0.0000
91963	2.0000	1.4184	1.4514
91964	2.0000	1.4184	1.4514
91965	2.0000	1.4184	1.4514
91966	2.0000	1.4184	1.4514
91967	2.0000	1.4184	1.4514
91968	2.0000	1.4184	1.4514
91969	2.0000	1.4184	1.4514
91970	0.0000	0.0000	0.0000
91971	0.0000	0.0000	0.0000
91972	2.0000	1.4184	1.4514
91973	2.0000	1.4184	1.4514
91974	2.0000	1.4184	1.4514
91975	0.0000	0.0000	0.0000
91976	0.0000	0.0000	0.0000
91977	2.0000	1.4184	1.4514
91978	2.0000	1.4184	1.4514
91979	0.0000	0.0000	0.0000
91980	0.0000	0.0000	0.0000
91981	0.0000	0.0000	0.0000
91982	2.0000	1.4184	1.4514
91983	2.0000	1.4184	1.4514
91984	2.0000	1.4184	1.4514
91985	2.0000	1.4184	1.4514
91986	2.0000	1.4184	1.4514
91987	0.0000	0.0000	0.0000
91988	0.0000	0.0000	0.0000
91989	2.0000	1.4184	1.4514
91990	0.0000	0.0000	0.0000
91991	2.0000	1.4184	1.4514
91992	2.0000	1.4184	1.4514
91993	0.0000	0.0000	0.0000
91994	2.0000	1.4184	1.4514
91995	2.0000	1.4184	1.4514
91996	2.0000	1.4184	1.4514
91997	0.0000	0.0000	0.0000
91998	2.0000	1.4184	1.4514
91999	2.0000	1.4184	1.4514
92000	2.0000	1.4184	1.4514
92001	0.0000	0.0000	0.0000
92002	0.0000	0.0000	0.0000
92003	2.0000	1.4184	1.4514
92004	2.0000	1.4184	1.4514
92005	2.0000	1.4184	1.4514
92006	2.0000	1.4184	1.4514
92007	0.0000	0.0000	0.0000
92008	2.0000	1.4184	1.4514
92009	2.0000	1.4184	1.4514
92010	2.0000	1.4184	1.4514
92011	2.0000	1.4184	1.4514
92012	2.0000	1.4184	1.4514
92013	2.0000	1.4184	1.4514
92014	0.0000	0.0000	0.0000
92015	2.0000	1.4184	1.4514
92016	2.0000	1.4184	1.4514
92017	0.0000	0.0000	0.0000
92018	2.0000	1.4184	1.4514
92019	0.0000	0.0000	0.0000
92020	0.0000	0.0000	0.0000
92021	0.0000	0.0000	0.0000
92022	0.0000	0.0000	0.0000
92023	2.0000	1.4184	1.4514
92024	2.0000	1.4184	1.4514
92025	2.0000	1.4184	1.4514
92026	0.0000	0.0000	0.0000
92027	2.0000	1.4184	1.4514
92028	0.0000	0.0000	0.0000
92029	2.0000	1.4184	1.4514
92030	0.0000	0.0000	0.0000
92031	2.0000	1.4184	1.4514
92032	2.0000	1.4184	1.4514
92033	2.0000	1.4184	1.4514
92034	0.0000	0.0000	0.0000
92035	2.0000	1.4184	1.4514
92036	0.0000	0.0000	0.0000
92037	2.0000	1.4184	1.4514
92038	2.0000	1.4184	1.4514
92039	2.0000	1.4184	1.4514
92040	2.0000	1.4184	1.4514
92041	2.0000	1.4184	1.4514
92042	2.0000	1.4184	1.4514
92043	2.0000	1.4184	1.4514
92044	0.0000	0.0000	0.0000
92045	0.0000	0.0000	0.0000
92046	2.0000	1.4184	1.4514
92047	2.0000	1.4184	1.4514
92048	0.0000	0.0000	0.0000
92049	2.0000	1.4184	1.4514
92050	2.0000	1.4184	1.4514
92051	0.0000	0.0000	0.0000
92052	2.0000	1.4184	1.4514
92053	0.0000	0.0000	0.0000
92054	0.0000	0.0000	0.0000
92055	0.0000	0.0000	0.0000
92056	2.0000	1.4184	1.4514
92057	2.0000	1.4184	1.4514
92058	2.0000	1.4184	1.4514
92059	2.0000	1.4184	1.4514
92060	0.0000	0.0000	0.0000
92061	2.0000	1.4184	1.4514
92062	2.0000	1.4184	1.4514
92063	2.0000	1.4184	1.4514
92064	2.0000	1.4184	1.4514
92065	2.0000	1.4184	1.4514
92066	0.0000	0.0000	0.0000
92067	2.0000	1.4184	1.4514
92068	2.0000	1.4184	1.4514
92069	0.0000	0.0000	0.0000
92070	0.0000	0.0000	0.0000
92071	2.0000	1.4184	1.4514
92072	0.0000	0.0000	0.0000
92073	2.0000	1.4184	1.4514
92074	2.0000	1.4184	1.4514
92075	2.0000	1.4184	1.4514
92076	2.0000	1.4184	1.4514
92077	2.0000	1.4184	1.4514
92078	2.0000	1.4184	1.4514
92079	0.0000	0.0000	0.0000
92080	0.0000	0.0000	0.0000
92081	2.0000	1.4184	1.4514
92082	2.0000	1.4184	1.4514
92083	2.0000	1.4184	1.4514
92084	2.0000	1.4184	1.4514
92085	2.0000	1.4184	1.4514
92086	0.0000	0.0000	0.0000
92087	0.0000	0.0000	0.0000
92088	2.0000	1.4184	1.4514
92089	0.0000	0.0000	0.0000
92090	2.0000	1.4184	1.4514
92091	0.0000	0.0000	0.0000
92092	0.0000	0.0000	0.0000
92093	2.0000	1.4184	1.4514
92094	0.0000	0.0000	0.0000
92095	2.0000	1.4184	1.4514
92096	2.0000	1.4184	1.4514
92097	2.0000	1.4184	1.4514
92098	2.0000	1.4184	1.4514
92099	2.0000	1.4184	1.4514
92100	0.0000	0.0000	0.0000
92101	0.0000	0.0000	0.0000
92102	2.0000	1.4184	1.4514
92103	0.0000	0.0000	0.0000
92104	2.0000	1.4184	1.4514
92105	2.0000	1.4184	1.4514
92106	0.0000	0.0000	0.0000
92107	0.0000	0.0000	0.0000
92108	2.0000	1.4184	1.4514
92109	0.0000	0.0000	0.0000
92110	2.0000	1.4184	1.4514
92111	2.0000	1.4184	1.4514
92112	2.0000	1.4184	1.4514
92113	2.0000	1.4184	1.4514
92114	2.0000	1.4184	1.4514
92115	0.0000	0.0000	0.0000
92116	2.0000	1.4184	1.4514
92117	2.0000	1.4184	1.4514
92118	0.0000	0.0000	0.0000
92119	2.0000	1.4184	1.4514
92120	2.0000	1.4184	1.4514
92121	2.0000	1.4184	1.4514
92122	0.0000	0.0000	0.0000
92123	0.0000	0.0000	0.0000
92124	2.0000	1.4184	1.4514
92125	2.0000	1.4184	1.4514
92126	0.0000	0.0000	0.0000
92127	2.0000	1.4184	1.4514
92128	0.0000	0.0000	0.0000
92129	2.0000	1.4184	1.4514
92130	2.0000	1.4184	1.4514
92131	2.0000	1.4184	1.4514
92132	0.0000	0.0000	0.0000
92133	2.0000	1.4184	1.4514
92134	2.0000	1.4184	1.4514
92135	0.0000	0.0000	0.0000
92136	2.0000	1.4184	1.4514
92137	2.0000	1.4184	1.4514
92138	2.0000	1.4184	1.4514
92139	0.0000	0.0000	0.0000
92140	0.0000	0.0000	0.0000
92141	2.0000	1.4184	1.4514
92142	0.0000	0.0000	0.0000
92143	0.0000	0.0000	0.0000
92144	2.0000	1.4184	1.4514
92145	2.0000	1.4184	1.4514
92146	2.0000	1.4184	1.4514
92147	2.0000	1.4184	1.4514
92148	2.0000	1.4184	1.4514
92149	2.0000	1.4184	1.4514
92150	0.0000	0.0000	0.0000
92151	2.0000	1.4184	1.4514
92152	2.0000	1.4184	1.4514
92153	2.0000	1.4184	1.4514
92154	0.0000	0.0000	0.0000
92155	2.0000	1.4184	1.4514
92156	0.0000	0.0000	0.0000
92157	0.0000	0.0000	0.0000
92158	2.0000	1.4184	1.4514
92159	0.0000	0.0000	0.0000
92160	2.0000	1.4184	1.4514
92161	2.0000	1.4184	1.4514
92162	2.0000	1.4184	1.4514
92163	2.0000	1.4184	1.4514
92164	0.0000	0.0000	0.0000
92165	2.0000	1.4184	1.4514
92166	2.0000	1.4184	1.4514
92167	2.0000	1.4184	1.4514
92168	2.0000	1.4184	1.4514
92169	0.0000	0.0000	0.0000
92170	2.0000	1.4184	1.4514
92171	2.0000	1.4184	1.4514
92172	0.0000	0.0000	0.0000
92173	2.0000	1.4184	1.4514
92174	2.0000	1.4184	1.4514
92175	2.0000	1.4184	1.4514
92176	0.0000	0.0000	0.0000
92177	2.0000	1.4184	1.4514
92178	2.0000	1.4184	1.4514
92179	2.0000	1.4184	1.4514
92180	0.0000	0.0000	0.0000
92181	0.0000	0.0000	0.0000
92182	2.0000	1.4184	1.4514
92183	2.0000	1.4184	1.4514
92184	2.0000	1.4184	1.4514
92185	2.0000	1.4184	1.4514
92186	0.0000	0.0000	0.0000
92187	2.0000	1.4184	1.4514
92188	0.0000	0.0000	0.0000
92189	0.0000	0.0000	0.0000
92190	2.0000	1.4184	1.4514
92191	2.0000	1.4184	1.4514
92192	0.0000	0.0000	0.0000
92193	2.0000	1.4184	1.4514
92194	0.0000	0.0000	0.0000
92195	0.0000	0.0000	0.0000
92196	2.0000	1.4184	1.4514
92197	0.0000	0.0000	0.0000
92198	2.0000	1.4184	1.4514
92199	2.0000	1.4184	1.4514
92200	2.0000	1.4184	1.4514
92201	0.0000	0.0000	0.0000
92202	2.0000	1.4184	1.4514
92203	2.0000	1.4184	1.4514
92204	2.0000	1.4184	1.4514
92205	2.0000	1.4184	1.4514
92206	0.0000	0.0000	0.0000
92207	0.0000	0.0000	0.0000
92208	2.0000	1.4184	1.4514
92209	2.0000	1.4184	1.4514
92210	0.0000	0.0000	0.0000
92211	0.0000	0.0000	0.0000
92212	2.0000	1.4184	1.4514
92213	0.0000	0.0000	0.0000
92214	0.0000	0.0000	0.0000
92215	2.0000	1.4184	1.4514
92216	2.0000	1.4184	1.4514
92217	2.0000	1.4184	1.4514
92218	2.0000	1.4184	1.4514
92219	0.0000	0.0000	0.0000
92220	2.0000	1.4184	1.4514
92221	2.0000	1.4184	1.4514
92222	2.0000	1.4184	1.4514
92223	0.0000	0.0000	0.0000
92224	0.0000	0.0000	0.0000
92225	2.0000	1.4184	1.4514
92226	2.0000	1.4184	1.4514
92227	0.0000	0.0000	0.0000
92228	2.0000	1.4184	1.4514
92229	0.0000	0.0000	0.0000
92230	2.0000	1.4184	1.4514
92231	2.0000	1.4184	1.4514
92232	2.0000	1.4184	1.4514
92233	2.0000	1.4184	1.4514
92234	2.0000	1.4184	1.4514
92235	2.0000	1.4184	1.4514
92236	2.0000	1.4184	1.4514
92237	2.0000	1.4184	1.4514
92238	0.0000	0.0000	0.0000
92239	2.0000	1.4184	1.4514
92240	0.0000	0.0000	0.0000
92241	2.0000	1.4184	1.4514
92242	0.0000	0.0000	0.0000
92243	2.0000	1.4184	1.4514
92244	2.0000	1.4184	1.4514
92245	2.0000	1.4184	1.4514
92246	2.0000	1.4184	1.4514
92247	2.0000	1.4184	1.4514
92248	2.0000	1.4184	1.4514
92249	0.0000	0.0000	0.0000
92250	2.0000	1.4184	1.4514
92251	2.0000	1.4184	1.4514
92252	2.0000	1.4184	1.4514
92253	0.0000	0.0000	0.0000
92254	2.0000	1.4184	1.4514
92255	0.0000	0.0000	0.0000
92256	2.0000	1.4184	1.4514
92257	0.0000	0.0000	0.0000
92258	0.0000	0.0000	0.0000
92259	0.0000	0.0000	0.0000
92260	2.0000	1.4184	1.4514
92261	2.0000	1.4184	1.4514
92262	2.0000	1.4184	1.4514
92263	0.0000	0.0000	0.0000
92264	2.0000	1.4184	1.4514
92265	2.0000	1.4184	1.4514
92266	2.0000	1.4184	1.4514
92267	0.0000	0.0000	0.0000
92268	0.0000	0.0000	0.0000
92269	2.0000	1.4184	1.4514
92270	2.0000	1.4184	1.4514
92271	2.0000	1.4184	1.4514
92272	2.0000	1.4184	1.4514
92273	0.0000	0.0000	0.0000
92274	2.0000	1.4184	1.4514
92275	2.0000	1.4184	1.4514
92276	2.0000	1.4184	1.4514
92277	2.0000	1.4184	1.4514
92278	2.0000	1.4184	1.4514
92279	0.0000	0.0000	0.0000
92280	2.0000	1.4184	1.4514
92281	0.0000	0.0000	0.0000
92282	2.0000	1.4184	1.4514
